date,risk_off_prob,w_stat,w_fund,w_comp,gross_mult
2025-03-14,0.495714925326211,0.45171402986951564,0.4735002238641738,0.07478574626631056,0.8017140298695156
2025-03-17,0.5564119159346254,0.4274352336261499,0.4947441705771189,0.07782059579673127,0.7774352336261499
2025-03-18,0.4485871120200705,0.47056515519197184,0.45700548920702466,0.07242935560100353,0.8205651551919717
2025-03-19,0.3076399011927323,0.5269440395229071,0.4076739654174563,0.06538199505963663,0.8769440395229071
2025-03-20,0.4361466452309566,0.4755413419076174,0.4526513258308348,0.07180733226154784,0.8255413419076174
2025-03-21,0.29700522884165537,0.5311979084633378,0.40395183009457936,0.06485026144208278,0.8811979084633379
2025-03-24,0.6316292959512073,0.3973482816195171,0.5210702535829226,0.08158146479756037,0.747348281619517
2025-03-25,0.4909232289873664,0.45363070840505343,0.4718231301455783,0.07454616144936832,0.8036307084050534
2025-03-26,0.2106607948699137,0.5657356820520345,0.37373127820446983,0.060533039743495685,0.9157356820520345
2025-03-27,0.29979195950957394,0.5300832161961704,0.40492718582835086,0.06498959797547871,0.8800832161961705
2025-03-28,0.4422704613718934,0.4730918154512427,0.4547946614801627,0.07211352306859467,0.8230918154512425
2025-03-31,0.4065088571932936,0.4873964571226826,0.4422781000176528,0.07032544285966469,0.8373964571226826
2025-04-01,0.4393710568785228,0.4742515772485909,0.453779869907483,0.07196855284392614,0.824251577248591
2025-04-02,0.4982289866398488,0.4507084053440605,0.4743801453239471,0.07491144933199245,0.8007084053440605
2025-04-03,0.34593826833646435,0.5116246926654143,0.42107839391776253,0.06729691341682323,0.8616246926654143
2025-04-04,0.39151436620632274,0.4933942535174709,0.437030028172213,0.06957571831031614,0.8433942535174709
2025-04-07,0.25748250359472463,0.5470069985621102,0.39011887625815367,0.06287412517973623,0.8970069985621102
2025-04-08,0.25176166404641076,0.5492953343814357,0.3881165824162438,0.06258808320232054,0.8992953343814357
2025-04-09,0.3994192310771937,0.4902323075691225,0.43979673087701776,0.06997096155385969,0.8402323075691225
2025-04-10,0.3789756776735389,0.49840972893058444,0.43264148718573864,0.06894878388367695,0.8484097289305844
2025-04-11,0.15148856816688794,0.5894045727332449,0.35302099885841076,0.057574428408344404,0.9394045727332448
2025-04-14,0.32859965264111474,0.518560138943554,0.4150098784243902,0.06642998263205574,0.868560138943554
2025-04-15,0.33157655199762937,0.5173693792009483,0.4160517931991703,0.06657882759988147,0.8673693792009483
2025-04-16,0.5108189108535922,0.44567243565856307,0.4787866187987573,0.07554094554267962,0.7956724356585632
2025-04-17,0.19669221362221154,0.5713231145511154,0.36884227476777404,0.05983461068111058,0.9213231145511154
2025-04-18,0.31621002918489444,0.5235159883260423,0.4106735102147131,0.06581050145924472,0.8735159883260423
2025-04-21,0.4363641192661537,0.4754543522935385,0.4527274417431538,0.0718182059633077,0.8254543522935385
2025-04-22,0.5616418279437374,0.42534326882250506,0.4965746397803081,0.07808209139718687,0.775343268822505
2025-04-23,0.48667467422201593,0.4553301303111936,0.47033613597770557,0.0743337337111008,0.8053301303111936
2025-04-24,0.6776322180994946,0.3789471127602022,0.5371712763348231,0.08388161090497474,0.7289471127602021
2025-04-25,0.6334444734867054,0.3966222106053179,0.5217055657203469,0.08167222367433528,0.7466222106053177
2025-04-28,0.4418000094698614,0.4732799962120554,0.45463000331445147,0.07209000047349308,0.8232799962120554
2025-04-29,0.3341679303682204,0.516332827852712,0.4169587756288772,0.06670839651841103,0.8663328278527119
2025-04-30,0.18963958373296366,0.5741441665068147,0.3663738543065373,0.05948197918664819,0.9241441665068145
2025-05-01,0.21388705955934673,0.5644451761762612,0.37486047084577134,0.06069435297796734,0.9144451761762613
2025-05-02,0.689458057436704,0.3742167770253184,0.5413103201028464,0.0844729028718352,0.7242167770253184
2025-05-05,0.3031552272503711,0.5287379090998516,0.40610432953762987,0.06515776136251855,0.8787379090998516
2025-05-06,0.22597810721797665,0.5596087571128094,0.3790923375262918,0.06129890536089884,0.9096087571128093
2025-05-07,0.2442080211877584,0.5523167915248967,0.38547280741571543,0.062210401059387924,0.9023167915248966
2025-05-08,0.6140733665265992,0.40437065338936035,0.5149256782843097,0.08070366832632997,0.7543706533893604
2025-05-09,0.43456115579419896,0.47617553768232046,0.4520964045279696,0.07172805778970995,0.8261755376823203
2025-05-12,0.548341278952247,0.4306634884191012,0.4919194476332865,0.07741706394761236,0.7806634884191012
2025-05-13,0.2274804861277354,0.5590078055489058,0.3796181701447074,0.06137402430638677,0.9090078055489058
2025-05-14,0.5443325426519982,0.43226698293920074,0.49051638992819935,0.07721662713259991,0.7822669829392007
2025-05-15,0.22431828945479437,0.5602726842180823,0.37851140130917804,0.061215914472739726,0.9102726842180823
2025-05-16,0.42499602913063966,0.48000158834774415,0.4487486101957239,0.071249801456532,0.8300015883477442
2025-05-19,0.5175959142127979,0.44296163431488084,0.48115856997447926,0.07587979571063991,0.7929616343148809
2025-05-20,0.28793692691057815,0.5348252292357688,0.40077792441870236,0.06439684634552892,0.8848252292357688
2025-05-21,0.4682232869460989,0.46271068522156045,0.4638781504311346,0.07341116434730495,0.8127106852215604
2025-05-22,0.1881824505775352,0.574727019768986,0.3658638577021373,0.05940912252887677,0.924727019768986
2025-05-23,0.39373099195957895,0.4925076032161685,0.4378058471858526,0.06968654959797896,0.8425076032161685
2025-05-26,0.14786070541857843,0.5908557178325686,0.35175124689650245,0.05739303527092892,0.9408557178325686
2025-05-27,0.6497205049081853,0.3901117980367259,0.5274021767178649,0.08248602524540928,0.7401117980367258
2025-05-28,0.160236466460258,0.5859054134158967,0.35608276326109023,0.0580118233230129,0.9359054134158967
2025-05-29,0.4486594703708703,0.47053621185165195,0.45703081462980455,0.07243297351854353,0.8205362118516519
2025-05-30,0.43272899312417573,0.4769084027503297,0.4514551475934615,0.07163644965620879,0.8269084027503296
2025-06-02,0.19250891401718662,0.5729964343931253,0.3673781199060153,0.059625445700859335,0.9229964343931254
2025-06-03,0.4183813871558812,0.4826474451376475,0.4464334855045584,0.07091906935779406,0.8326474451376474
2025-06-04,0.4250378878789372,0.47998484484842513,0.44876326075762807,0.07125189439394687,0.8299848448484252
2025-06-05,0.4313051044381154,0.4774779582247538,0.45095678655334037,0.07156525522190578,0.8274779582247538
2025-06-06,0.3346712686763715,0.5161314925294513,0.41713494403673,0.06673356343381857,0.8661314925294513
2025-06-09,0.30890136184574846,0.5264394552617007,0.408115476646012,0.06544506809228742,0.8764394552617006
2025-06-10,0.3725347288882524,0.5009861084446992,0.4303871551108883,0.06862673644441263,0.8509861084446991
2025-06-11,0.640589210469536,0.39376431581218563,0.5242062236643377,0.0820294605234768,0.7437643158121856
2025-06-12,0.4138367282759079,0.48446530868963683,0.44484285489656783,0.0706918364137954,0.8344653086896369
2025-06-13,0.5412864312096105,0.4334854275161558,0.4894502509233637,0.07706432156048053,0.7834854275161558
2025-06-16,0.5988173599564871,0.41047305601740514,0.5095860759847705,0.07994086799782436,0.7604730560174051
2025-06-17,0.47788575403026545,0.45884569838789385,0.4672600139105929,0.07389428770151328,0.8088456983878938
2025-06-18,0.33830321303434413,0.5146787147862623,0.4184061245620204,0.06691516065171721,0.8646787147862622
2025-06-19,0.23393621277740662,0.5564255148890374,0.3818776744720923,0.061696810638870336,0.9064255148890373
2025-06-20,0.3794160298294249,0.49823358806823004,0.43279561044029874,0.06897080149147125,0.84823358806823
2025-06-23,0.37596458662282406,0.4996141653508704,0.43158760531798845,0.06879822933114121,0.8496141653508704
2025-06-24,0.09764178005589687,0.6109432879776413,0.3341746230195639,0.05488208900279485,0.9609432879776413
2025-06-25,0.8922744046933062,0.29309023812267754,0.6122960416426573,0.09461372023466531,0.6430902381226775
2025-06-26,0.5793982161548649,0.41824071353805403,0.5027893756542027,0.07896991080774325,0.768240713538054
2025-06-27,0.45608630613285744,0.467565477546857,0.45963020714650005,0.07280431530664287,0.8175654775468569
2025-06-30,0.28258059937782454,0.5369677602488703,0.3989032097822386,0.06412902996889124,0.8869677602488701
2025-07-01,0.5999478739743932,0.4100208504102427,0.5099817558910376,0.07999739369871967,0.7600208504102427
2025-07-02,0.46949569579020883,0.4622017216839165,0.4643234935265731,0.07347478478951044,0.8122017216839166
2025-07-03,0.40822900733397094,0.4867083970664116,0.44288015256688984,0.07041145036669855,0.8367083970664116
2025-07-04,0.3608740643904867,0.5056503742438054,0.4263059225366703,0.06804370321952434,0.8556503742438054
2025-07-07,0.27731095854611587,0.5390756165815537,0.3970588354911405,0.0638655479273058,0.8890756165815537
2025-07-08,0.3531926830653239,0.5087229267738704,0.42361743907286337,0.0676596341532662,0.8587229267738704
2025-07-09,0.554476765008708,0.42820929399651675,0.49406686775304787,0.07772383825043541,0.7782092939965168
2025-07-10,0.2870748743115965,0.5351700502753614,0.40047620600905875,0.06435374371557984,0.8851700502753614
2025-07-11,0.2750222829493591,0.5399910868202563,0.39625779903227565,0.06375111414746795,0.8899910868202563
2025-07-14,0.29455379404013476,0.532178482383946,0.40309382791404713,0.06472768970200674,0.882178482383946
2025-07-15,0.45397987004764867,0.46840805198094054,0.458892954516677,0.07269899350238243,0.8184080519809405
2025-07-16,0.3438818288667864,0.5124472684532855,0.42035864010337526,0.06719409144333932,0.8624472684532855
2025-07-17,0.20536372371908748,0.567854510512365,0.3718773033016806,0.06026818618595438,0.917854510512365
2025-07-18,0.6402298198597673,0.3939080720560931,0.5240804369509185,0.08201149099298838,0.7439080720560931
2025-07-21,0.45491356938466604,0.4680345722461336,0.45921974928463316,0.07274567846923331,0.8180345722461336
2025-07-22,0.1591986612258674,0.5863205355096531,0.35571953142905355,0.05795993306129338,0.9363205355096531
2025-07-23,0.23373787500473556,0.5565048499981058,0.3818082562516575,0.06168689375023678,0.9065048499981058
2025-07-24,0.4792742655238334,0.45829029379046665,0.46774599293334174,0.07396371327619168,0.8082902937904667
2025-07-25,0.6345888578370783,0.39616445686516866,0.5221061002429774,0.08172944289185391,0.7461644568651686
2025-07-28,0.3250626270869655,0.5199749491652139,0.4137719194804379,0.06625313135434828,0.8699749491652139
2025-07-29,0.46058724355660746,0.46576510257735704,0.4612055352448126,0.07302936217783038,0.8157651025773571
2025-07-30,0.27834491412564943,0.5386620343497402,0.3974207199439773,0.06391724570628247,0.8886620343497402
2025-07-31,0.2721526801305763,0.5411389279477695,0.39525343804570173,0.06360763400652883,0.8911389279477695
2025-08-01,0.437914137258111,0.4748343450967556,0.4532699480403389,0.07189570686290556,0.8248343450967556
2025-08-04,0.35398451463400954,0.5084061941463962,0.4238945801219034,0.06769922573170048,0.8584061941463963
2025-08-05,0.18732621903879657,0.5750695123844815,0.3655641766635788,0.05936631095193983,0.9250695123844814
2025-08-06,0.48623464869782307,0.4555061405208708,0.47018212704423806,0.07431173243489116,0.8055061405208708
2025-08-07,0.5656004026878603,0.4237598389248559,0.4979601409407511,0.07828002013439302,0.7737598389248559
2025-08-08,0.3007229814077509,0.5297108074368997,0.40525304349271285,0.06503614907038754,0.8797108074368997
2025-08-11,0.10968832239864561,0.6061246710405418,0.33839091283952594,0.05548441611993229,0.9561246710405418
2025-08-12,0.1550396882498106,0.5879841247000757,0.3542638908874337,0.057751984412490534,0.9379841247000757
2025-08-13,0.31584382107878844,0.5236624715684847,0.410545337377576,0.06579219105393944,0.8736624715684846
2025-08-14,0.3543348651722953,0.5082660539310819,0.42401720281030336,0.06771674325861476,0.8582660539310819
2025-08-15,0.35437610954353466,0.508249556182586,0.42403163834023716,0.06771880547717674,0.858249556182586
2025-08-18,0.4457492008545836,0.47170031965816656,0.45601222029910427,0.07228746004272918,0.8217003196581665
2025-08-19,0.27976910269919564,0.5380923589203218,0.3979191859447185,0.06398845513495979,0.8880923589203218
2025-08-20,0.38865170191769727,0.49453931923292116,0.43602809567119405,0.06943258509588487,0.8445393192329211
2025-08-21,0.18849282782439053,0.5746028688702438,0.3659724897385367,0.05942464139121953,0.9246028688702439
2025-08-22,0.8530334324677761,0.30878662701288956,0.5985617013637217,0.09265167162338882,0.6587866270128896
2025-08-25,0.3312485120999797,0.5175005951600081,0.41593697923499284,0.06656242560499898,0.8675005951600081
2025-08-26,0.39685740857240365,0.49125703657103853,0.4389000930003413,0.06984287042862018,0.8412570365710385
2025-08-27,0.6336479536978297,0.39654081852086814,0.5217767837942404,0.0816823976848915,0.7465408185208682
2025-08-28,0.2978798255832272,0.5308480697667092,0.40425793895412954,0.06489399127916137,0.8808480697667092
2025-08-29,0.3914134417583033,0.4934346232966787,0.4369947046154061,0.06957067208791518,0.8434346232966787
2025-09-01,0.47096410485294227,0.4616143580588231,0.4648374366985298,0.07354820524264712,0.8116143580588231
2025-09-02,0.2594590677636315,0.5462163728945475,0.390810673717271,0.06297295338818158,0.8962163728945474
2025-09-03,0.5563435814414519,0.42746256742341926,0.49472025350450816,0.0778171790720726,0.7774625674234192
2025-09-04,0.6927546533632019,0.37289813865471927,0.5424641286771207,0.0846377326681601,0.7228981386547193
2025-09-05,0.3542270817577621,0.5083091672968952,0.42397947861521673,0.06771135408788811,0.8583091672968952
2025-09-08,0.3736587869437472,0.5005364852225012,0.43078057543031156,0.06868293934718736,0.8505364852225011
2025-09-09,0.273548178659388,0.5405807285362447,0.3957418625307858,0.0636774089329694,0.8905807285362447
2025-09-10,0.42464380890765,0.48014247643693997,0.4486253331176775,0.07123219044538251,0.83014247643694
2025-09-11,0.5750116579810944,0.41999533680756224,0.501254080293383,0.07875058289905473,0.7699953368075623
2025-09-12,0.6443941915935755,0.3922423233625698,0.5255379670577514,0.08221970957967878,0.7422423233625698
2025-09-15,0.45815675651294846,0.4667372973948206,0.46035486477953197,0.07290783782564743,0.8167372973948206
2025-09-16,0.37175474934841557,0.5012981002606338,0.43011416227194543,0.06858773746742078,0.8512981002606338
2025-09-17,0.4224400822648975,0.481023967094041,0.4478540287927142,0.07112200411324487,0.8310239670940409
2025-09-18,0.36661598846674975,0.5033536046133001,0.42831559596336244,0.0683307994233375,0.8533536046133001
2025-09-19,0.35575744403853676,0.5076970223845854,0.4245151054134879,0.06778787220192684,0.8576970223845853
2025-09-22,0.38108198767065343,0.4975672049317386,0.4333786956847287,0.06905409938353267,0.8475672049317385
2025-09-23,0.34672529135466307,0.5113098834581349,0.4213538519741321,0.06733626456773316,0.8613098834581349
2025-09-24,0.46453714125616413,0.46418514349753437,0.46258799943965745,0.07322685706280821,0.8141851434975345
2025-09-25,0.38269604347950303,0.4969215826081988,0.4339436152178261,0.06913480217397516,0.8469215826081988
2025-09-26,0.32550592427479036,0.5197976302900839,0.41392707349617663,0.06627529621373951,0.8697976302900838
2025-09-29,0.1471579056815306,0.5911368377273878,0.3515052669885357,0.05735789528407653,0.9411368377273877
2025-09-30,0.352975293636698,0.5088098825453208,0.4235413527728443,0.06764876468183491,0.8588098825453208
2025-10-01,0.46488947375178225,0.4640442104992871,0.4627113158131238,0.07324447368758912,0.8140442104992871
2025-10-02,0.2593748063327505,0.5462500774668998,0.39078118221646263,0.06296874031663753,0.8962500774668998
2025-10-03,0.3604114931795502,0.50583540272818,0.42614402261284257,0.06802057465897751,0.85583540272818
2025-10-06,0.5166886471322634,0.4433245411470947,0.4808410264962921,0.07583443235661318,0.7933245411470946
2025-10-07,0.43190983337121425,0.4772360666515143,0.451168441679925,0.07159549166856072,0.8272360666515143
2025-10-08,0.42894676914187,0.478421292343252,0.4501313691996546,0.0714473384570935,0.8284212923432519
2025-10-09,0.3945404685613181,0.4921838125754728,0.43808916399646136,0.06972702342806592,0.8421838125754728
2025-10-10,0.4492147872365358,0.4703140851053857,0.4572251755327875,0.0724607393618268,0.8203140851053857
2025-10-13,0.4308491432335167,0.47766034270659335,0.45079720013173086,0.07154245716167584,0.8276603427065934
2025-10-14,0.4340187318425583,0.47639250726297666,0.4519065561448954,0.07170093659212792,0.8263925072629766
2025-10-15,0.3917984801914038,0.4932806079234385,0.43712946806699127,0.06958992400957019,0.8432806079234384
2025-10-16,0.40740042601141707,0.4870398295954332,0.44259014910399597,0.07037002130057086,0.8370398295954332
2025-10-17,0.6466104615314918,0.39135581538740327,0.5263136615360222,0.0823305230765746,0.7413558153874032
2025-10-20,0.449988963161384,0.4700044147354464,0.4574961371064844,0.0724994481580692,0.8200044147354464
2025-10-21,0.3730877990156965,0.5007648803937215,0.43058072965549377,0.06865438995078482,0.8507648803937214
2025-10-22,0.6817247273950486,0.3773101090419806,0.5386036545882671,0.08408623636975245,0.7273101090419805
2025-10-23,0.5666899129887577,0.42332403480449693,0.4983414695460652,0.0783344956494379,0.773324034804497
2025-10-24,0.4181461505152168,0.48274153979391327,0.4463511526803259,0.07090730752576084,0.8327415397939132
2025-10-27,0.411227038989326,0.4855091844042696,0.4439294636462641,0.0705613519494663,0.8355091844042696
2025-10-28,0.4008475841725439,0.4896609663309825,0.44029665446039035,0.0700423792086272,0.8396609663309824
2025-10-29,0.25074758948292025,0.5497009642068319,0.38776165631902204,0.06253737947414602,0.8997009642068319
2025-10-30,0.4301584416658658,0.4779366233336537,0.450555454583053,0.07150792208329329,0.8279366233336536
2025-10-31,0.5205650271724481,0.44177398913102073,0.4821977595103568,0.07602825135862241,0.7917739891310207
2025-11-03,0.4338116667780476,0.47647533328878094,0.4518340833723167,0.07169058333890238,0.8264753332887809
2025-11-04,0.36554997794110955,0.5037800088235562,0.42794249227938835,0.06827749889705548,0.8537800088235562
2025-11-05,0.39253641281065504,0.49298543487573804,0.4373877444837293,0.06962682064053276,0.842985434875738
2025-11-06,0.5051643176309129,0.4479342729476349,0.4768075111708195,0.07525821588154565,0.7979342729476349
2025-11-07,0.5201778968022404,0.44192884127910387,0.4820622638807841,0.07600889484011203,0.7919288412791039
2025-11-10,0.3049321505700754,0.5280271397719699,0.4067262526995264,0.06524660752850378,0.8780271397719699
2025-11-11,0.38000857833187274,0.4979965686672509,0.43300300241615547,0.06900042891659364,0.8479965686672509
2025-11-12,0.5388737783155243,0.4344504886737903,0.4886058224104335,0.07694368891577621,0.7844504886737902
2025-11-13,0.2291423871047404,0.5583430451581037,0.38019983548665914,0.061457119355237025,0.9083430451581038
2025-11-14,0.47020601162248343,0.4619175953510066,0.4645721040678692,0.07351030058112418,0.8119175953510066
2025-11-17,0.49705673862967875,0.45117730454812854,0.4739698585203876,0.07485283693148395,0.8011773045481285
2025-11-18,0.5770600454064166,0.4191759818374333,0.5019710158922458,0.07885300227032084,0.7691759818374333
2025-11-19,0.20329977833038554,0.5686800886678457,0.3711549224156349,0.06016498891651928,0.9186800886678457
2025-11-20,0.33615253663107136,0.5155389853475715,0.41765338782087497,0.06680762683155357,0.8655389853475715
2025-11-21,0.16403547809910063,0.5843858087603597,0.3574124173346852,0.058201773904955026,0.9343858087603597
2025-11-24,0.3826994804264814,0.49692020782940743,0.4339448181492685,0.06913497402132407,0.8469202078294075
2025-11-25,0.2828143099067079,0.5368742760373167,0.39898500846734775,0.0641407154953354,0.8868742760373167
2025-11-26,0.3867342666459886,0.4953062933416046,0.435356993326096,0.06933671333229943,0.8453062933416047
2025-11-27,0.48754868630294473,0.4549805254788221,0.4706420402060306,0.07437743431514723,0.804980525478822
2025-11-28,0.31769747247680113,0.5229210110092796,0.4111941153668804,0.06588487362384006,0.8729210110092795
2025-12-01,0.5343374625420698,0.4362650149831721,0.48701811188972444,0.0767168731271035,0.786265014983172
2025-12-02,0.3970189257205918,0.4911924297117633,0.43895662400220714,0.06985094628602959,0.8411924297117632
2025-12-03,0.5792499552422419,0.4183000179031033,0.5027374843347846,0.0789624977621121,0.7683000179031032
2025-12-04,0.29023227469881585,0.5339070901204737,0.40158129614458554,0.0645116137349408,0.8839070901204736
2025-12-05,0.44969633074034104,0.4701214677038636,0.45739371575911936,0.07248481653701706,0.8201214677038636
2025-12-08,0.6610747049503463,0.3855701180198615,0.5313761467326212,0.08305373524751732,0.7355701180198615
2025-12-09,0.39595146903223294,0.4916194123871068,0.43858301416128154,0.06979757345161165,0.8416194123871068
2025-12-10,0.28570068658661374,0.5357197253653545,0.3999952403053148,0.06428503432933069,0.8857197253653545
2025-12-11,0.3490634940596633,0.5103746023761346,0.4221722229208822,0.06745317470298318,0.8603746023761347
2025-12-12,0.19369140816736297,0.5725234367330548,0.367791992858577,0.05968457040836815,0.9225234367330548
2025-12-15,0.37072490545456765,0.501710037818173,0.4297537169090987,0.06853624527272839,0.851710037818173
2025-12-16,0.26713548064719106,0.5431458077411235,0.39349741822651685,0.06335677403235956,0.8931458077411236
2025-12-17,0.29187470230655504,0.533250119077378,0.40215614580729425,0.06459373511532775,0.8832501190773779
2025-12-18,0.3313028587228862,0.5174788565108456,0.4159560005530102,0.06656514293614432,0.8674788565108456
2025-12-19,0.47026937002692537,0.46189225198922984,0.4645942795094239,0.07351346850134627,0.8118922519892298
2025-12-22,0.22517115011846964,0.5599315399526121,0.3788099025414644,0.06125855750592348,0.9099315399526121
2025-12-23,0.4626464952097781,0.4649414019160888,0.46192627332342234,0.0731323247604889,0.8149414019160888
2025-12-24,0.5367974405699385,0.4352810237720246,0.4878791041994785,0.07683987202849693,0.7852810237720246
2025-12-25,0.6791185676040864,0.37835257295836544,0.5376914986614303,0.08395592838020433,0.7283525729583654
2025-12-26,0.3480564605411143,0.5107774157835543,0.42181976118939,0.06740282302705572,0.8607774157835543
2025-12-29,0.5653610861888968,0.42385556552444126,0.4978763801661139,0.07826805430944485,0.7738555655244412
2025-12-30,0.14273013515412983,0.5929079459383482,0.34995554730394546,0.0571365067577065,0.942907945938348
2025-12-31,0.3809429798965765,0.49762280804136944,0.4333300429638018,0.06904714899482883,0.8476228080413695
